Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
VA-167,,51,121,7.6,43.4
VA-169,,51.6,115,6.1,45.5
VA-171,,48.2,121,6.7,41.5
VA-173,,48.5,122,7,41.5
VA-175,,55.7,123,7.2,48.5
VA-177,,51.7,122,7,44.7
VA-179,,51.7,122,7.2,44.5
VA-181,,55.3,123,6.9,48.4
VA-183,,55.4,123,7.2,48.2
VA-185,,47.8,117,6.8,41
VA-187,,48.3,120,6.8,41.5
VA-191,,51.2,122,7.3,43.9
VA-193,,52.2,122,6.7,45.5
VA-195,,48.9,112,5.6,43.3
VA-197,,48.6,121,6.9,41.7
VA-199,,55,123,6.9,48.1
VA-510,,51.5,121,6.9,44.6
VA-520,,52.5,120,6.9,45.6
VA-530,,51.4,121,6.6,44.8
VA-540,,52.4,121,7.4,45
VA-550,,56.1,123,7.3,48.8
VA-570,,54.4,122,6.2,48.2
VA-580,,50.2,119,6.2,44
VA-590,,54.9,123,7.1,47.8
VA-595,,55.2,123,7.1,48.1
VA-600,,50.3,121,6.8,43.5
VA-610,,50.2,121,6.7,43.5
VA-620,,56,123,7.2,48.8
VA-630,,51.7,122,7,44.7
VA-640,,49.3,121,7.1,42.2
VA-650,,55.4,123,6.8,48.6
VA-660,,49.7,121,7.1,42.6
VA-670,,54.6,121,6.1,48.5
VA-680,,53.5,123,8.3,45.2
VA-683,,50.9,122,7.2,43.7
VA-685,,50.8,121,7.1,43.7
VA-690,,53.4,123,6.7,46.7
VA-700,,55.4,123,6.8,48.6
VA-710,,56,123,7.2,48.8
VA-720,,48.8,112,5.3,43.5
VA-730,,54.6,122,6.5,48.1
VA-735,,55.1,123,6.8,48.3
VA-740,,56.2,123,7.1,49.1
VA-750,,49.9,122,7,42.9
VA-760,,53.8,122,6.5,47.3
VA-770,,52.9,123,7.2,45.7
VA-775,,52.7,123,7.2,45.5
VA-790,,49.4,120,6.6,42.8
VA-800,,56,123,7.1,48.9
VA-810,,55.8,123,7.4,48.4
VA-820,,49.8,121,6.8,43
VA-830,,55,123,7,48
VA-840,,48.2,120,6.7,41.5
WA-001,,40.2,51,-0.7,40.9
WA-003,,39.8,77,1.1,38.7
WA-005,,44.1,56,-0.4,44.5
WA-007,,34.5,74,0.5,34
WA-009,,39,35,-1.1,40.1
WA-011,,43.2,42,-1.2,44.4
WA-013,,39.2,68,0.4,38.8
WA-015,,41.5,59,-0.5,42
WA-017,,39.7,81,1,38.7
WA-019,,33.6,61,0,33.6
WA-021,,43.5,61,-0.1,43.6
WA-023,,39.6,71,0.7,38.9
WA-025,,41.9,65,0.1,41.8
WA-027,,41.1,24,-2,43.1
WA-029,,43.7,52,-0.5,44.2
WA-031,,36.8,40,-1.2,38
WA-033,,39.3,50,-0.7,40
WA-035,,43.4,46,-0.8,44.2
WA-037,,36.6,74,0.4,36.2
WA-039,,40.3,75,0.2,40.1
WA-041,,38.5,43,-1.2,39.7
WA-043,,37.8,49,-0.8,38.6
WA-045,,40.2,36,-1.3,41.5
WA-047,,33.8,81,0.7,33.1
WA-049,,41.6,27,-2,43.6
WA-051,,32.6,57,-0.1,32.7
WA-053,,38.3,48,-0.7,39
WA-055,,42.8,39,-1,43.8
WA-057,,37.3,47,-0.7,38
WA-059,,37.2,73,0.2,37
WA-061,,37.5,36,-1.3,38.8
WA-063,,37.8,60,0.1,37.7
WA-065,,35.7,58,-0.1,35.8
WA-067,,41.9,25,-2,43.9
WA-069,,42,37,-1.4,43.4
WA-071,,43.7,54,-0.3,44
WA-073,,35.5,53,-0.6,36.1
WA-075,,40.4,60,0.1,40.3
WA-077,,37.9,68,0,37.9
WV-001,,48,119,7.9,40.1
WV-003,,47.8,120,6.9,40.9
WV-005,,50.3,115,6.4,43.9
WV-007,,49.1,118,6.4,42.7
WV-009,,45.5,117,6.5,39
WV-011,,50.4,116,6.1,44.3
WV-013,,48.3,115,6.1,42.2
WV-015,,49.7,116,6.5,43.2
WV-017,,47.4,117,6.2,41.2
WV-019,,48.3,116,6.6,41.7
WV-021,,48.2,115,6,42.2
WV-023,,46.6,123,7.3,39.3
WV-025,,46.7,123,7.3,39.4
WV-027,,47.3,119,6.5,40.8
WV-029,,44.6,117,6,38.6
WV-031,,46.9,120,6.6,40.3
WV-033,,48.2,118,7.2,41
WV-035,,49.1,116,6.1,43
WV-037,,48.3,120,6.9,41.4
WV-039,,50.4,116,6.4,44
WV-041,,48.5,118,6.7,41.8
WV-043,,51,115,6.2,44.8
WV-045,,50.7,114,6,44.7
WV-047,,49.8,117,6.6,43.2
WV-049,,47.6,117,7.1,40.5
WV-051,,46.2,116,6.4,39.8
WV-053,,48.8,113,5.5,43.3
WV-055,,47.5,115,6,41.5
WV-057,,47.5,119,6.6,40.9
WV-059,,51.2,114,5.8,45.4
WV-061,,46.8,118,6.9,39.9
WV-063,,48.4,123,6.8,41.6
WV-065,,47.3,119,6.8,40.5
WV-067,,47.8,118,6.9,40.9
WV-069,,45.8,118,6.7,39.1
WV-071,,46.1,123,7.5,38.6
WV-073,,47.9,118,6.6,41.3
WV-075,,43.3,120,7,36.3
WV-077,,45.5,120,7.7,37.8
WV-079,,50,116,6.1,43.9
WV-081,,48.2,117,6.7,41.5
WV-083,,44.3,120,7.7,36.6
WV-085,,47.9,117,6.4,41.5
WV-087,,49,115,6.2,42.8
WV-089,,48.9,116,6.7,42.2
WV-091,,48.1,119,7.5,40.6
WV-093,,44.4,122,8.2,36.2
WV-095,,47.4,117,6.4,41
WV-097,,47.8,119,7.3,40.5
WV-099,,51,114,6.2,44.8
WV-101,,45.7,117,6.3,39.4
WV-103,,46.7,117,6.3,40.4
WV-105,,48.5,117,6.4,42.1
WV-107,,48.9,117,6.8,42.1
WV-109,,49.5,116,6.5,43
WI-001,,35.9,113,6.4,29.5
WI-003,,29.8,109,5.4,24.4
WI-005,,32.7,110,5.9,26.8
WI-007,,30.7,111,6,24.7
WI-009,,34.9,113,5.9,29
WI-011,,37.2,114,7.1,30.1
WI-013,,32.3,110,6,26.3
WI-015,,35.7,116,6.2,29.5
WI-017,,34.2,114,6.5,27.7
WI-019,,34.4,114,7,27.4
WI-021,,37.2,112,6.1,31.1
WI-023,,38.2,114,5.9,32.3
WI-025,,37.9,111,5.7,32.2
WI-027,,36.5,109,5.1,31.4
WI-029,,33,109,4.8,28.2
WI-031,,30.9,110,6,24.9
WI-033,,35.3,114,6.7,28.6
WI-035,,35.9,115,7.4,28.5
WI-037,,30.5,114,6.3,24.2
WI-039,,36.2,114,5.8,30.4
WI-041,,30,113,6,24
WI-043,,38.3,107,5.2,33.1
WI-045,,38.1,106,5,33.1
WI-047,,36.3,111,5.8,30.5
WI-049,,37.8,111,5.6,32.2
WI-051,,28.2,106,4.7,23.5
WI-053,,35.9,115,7,28.9
WI-055,,37.9,110,5.2,32.7
WI-057,,36.1,111,6.3,29.8
WI-059,,39,110,4.9,34.1
WI-061,,34.2,114,5.3,28.9
WI-063,,37,113,6.1,30.9
WI-065,,38.4,110,5.3,33.1
WI-067,,30.9,113,5.8,25.1
WI-069,,31.2,111,5.9,25.3
WI-071,,35.4,115,5.7,29.7
WI-073,,32.8,110,6,26.8
WI-075,,32.7,113,5.9,26.8
WI-077,,36.4,112,6.1,30.3
WI-078,,33,114,6,27
WI-079,,38.5,110,5.5,33
WI-081,,35.6,109,5.8,29.8
WI-083,,33.6,113,6.1,27.5
WI-085,,29.7,111,5.5,24.2
WI-087,,35.3,115,6.2,29.1
WI-089,,37.2,111,5.6,31.6
WI-091,,36.8,114,6.8,30
WI-093,,35.6,111,6.4,29.2
WI-095,,33.6,111,6.4,27.2
WI-097,,34.6,112,6.3,28.3
WI-099,,30.5,111,6.1,24.4
WI-101,,38.4,109,4.8,33.6
WI-103,,37.8,113,6,31.8
WI-105,,38.4,105,4.8,33.6
WI-107,,32.9,114,6.5,26.4
WI-109,,34.8,112,6.5,28.3
WI-111,,37.4,113,6.2,31.2
WI-113,,31.4,113,6.9,24.5
WI-115,,33.8,114,6.1,27.7
WI-117,,36.3,114,5.8,30.5
WI-119,,32.1,112,6.1,26
WI-121,,36.8,115,7,29.8
WI-123,,36.5,111,5.6,30.9
WI-125,,28.4,109,5.3,23.1
WI-127,,38.6,110,5.3,33.3
WI-129,,31.5,110,6,25.5
WI-131,,36.3,111,5.4,30.9
WI-133,,37.5,110,5.3,32.2
WI-135,,35,113,6.2,28.8
WI-137,,35.5,112,6.2,29.3
WI-139,,36,112,6,30
WI-141,,35,112,6.5,28.5
WY-001,,33,109,5.3,27.7
WY-003,,34.8,104,4.1,30.7
WY-005,,35.6,99,4.2,31.4
WY-007,,33.1,107,4.8,28.3
WY-009,,36.5,106,4.8,31.7
WY-011,,34.1,96,3.5,30.6
WY-013,,31.8,95,3.3,28.5
WY-015,,39.4,107,5,34.4
WY-017,,34.1,93,2.7,31.4
WY-019,,34,93,3.1,30.9
WY-021,,37.4,106,5,32.4
WY-023,,30.1,104,4.4,25.7
WY-025,,34.2,93,3.5,30.7
WY-027,,38.4,109,5.7,32.7
WY-029,,30.2,101,3.7,26.5
WY-031,,38.8,106,5,33.8
WY-033,,33.7,97,3.8,29.9
WY-035,,27,102,3.8,23.2
WY-037,,32.4,92,3.3,29.1
WY-039,,27.2,108,4.3,22.9
WY-041,,30.6,90,3,27.6
WY-043,,35.9,97,3.2,32.7
WY-045,,35.8,103,4.4,31.4
AK-013,,30.8,70,3.5,27.3
AK-016,,34,88,3.5,30.5
AK-020,,18,18,-3.6,21.6
AK-050,,16.4,56,1.7,14.7
AK-060,,21.4,43,-0.8,22.2
AK-068,,10.9,44,-0.7,11.6
AK-070,,19.3,48,0.6,18.7
AK-090,,9.3,31,-2.6,11.9
AK-100,,21.9,24,-2.2,24.1
AK-105,,26.8,25,-1.6,28.4
AK-110,,23.6,26,-1.9,25.5
AK-122,,21.2,32,-1.2,22.4
AK-130,,31,28,-1.1,32.1
AK-150,,28.8,53,1,27.8
AK-158,,15,64,3.3,11.7
AK-164,,22.4,45,-0.3,22.7
AK-170,,12.8,23,-3.2,16
AK-180,,10.7,78,6,4.7
AK-185,,-4.2,83,6,-10.2
AK-188,,4.6,72,4.3,0.3
AK-195,,26.3,23,-2,28.3
AK-198,,33.8,25,-1.4,35.2
AK-220,,31,29,-1.1,32.1
AK-230,,18.2,28,-1.8,20
AK-240,,6.2,26,-3.8,10
AK-261,,12.1,25,-3,15.1
AK-275,,30,23,-1.7,31.7
AK-282,,22.6,34,-1.2,23.8
AK-290,,7.8,54,0.9,6.9
